Match Key,Match Name,Match Type,Match Number,Alliance,Team1,Team2,Team3,Score,Adjustpoints,Autotowerpoints,Autotowerrobot1,Autotowerrobot2,Autotowerrobot3,Endgametowerpoints,Endgametowerrobot1,Endgametowerrobot2,Endgametowerrobot3,Energizedachieved,Foulpoints,G206penalty,Hubscore,Majorfoulcount,Minorfoulcount,Penalties,Rp,Superchargedachieved,Totalautopoints,Totalpoints,Totalteleoppoints,Totaltowerpoints,Traversalachieved
2026arli_qm27,Qm27,Qm,27,Blue,frc4603,frc127,frc2036,115,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 21, 'autoPoints': 21, 'endgameCount': 44, 'endgamePoints': 44, 'shift1Count': 6, 'shift1Points': 6, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 31, 'shift3Points': 31, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 89, 'teleopPoints': 89, 'totalCount': 110, 'totalPoints': 110, 'transitionCount': 8, 'transitionPoints': 8, 'uncounted': 5}",0.0,0.0,None,1.0,False,21.0,115.0,89.0,0.0,False
2026arli_qm27,Qm27,Qm,27,Red,frc9067,frc5472,frc6186,132,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 44, 'shift2Points': 44, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 40, 'shift4Points': 40, 'teleopCount': 108, 'teleopPoints': 108, 'totalCount': 132, 'totalPoints': 132, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,4.0,False,24.0,132.0,108.0,0.0,False
2026arli_qm28,Qm28,Qm,28,Blue,frc3937,frc7483,frc11102,157,0.0,0.0,None,None,None,0.0,None,None,None,True,20.0,False,"{'autoCount': 41, 'autoPoints': 41, 'endgameCount': 10, 'endgamePoints': 10, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 40, 'shift2Points': 40, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 40, 'shift4Points': 40, 'teleopCount': 96, 'teleopPoints': 96, 'totalCount': 137, 'totalPoints': 137, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 1}",0.0,0.0,None,4.0,False,41.0,157.0,96.0,0.0,False
2026arli_qm28,Qm28,Qm,28,Red,frc8753,frc5454,frc2341,107,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 6, 'endgamePoints': 6, 'shift1Count': 37, 'shift1Points': 37, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 44, 'shift3Points': 44, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 87, 'teleopPoints': 87, 'totalCount': 107, 'totalPoints': 107, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",1.0,1.0,None,1.0,False,20.0,107.0,87.0,0.0,False
2026arli_qm29,Qm29,Qm,29,Blue,frc16,frc1209,frc4522,302,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 70, 'autoPoints': 70, 'endgameCount': 54, 'endgamePoints': 54, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 80, 'shift2Points': 80, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 74, 'shift4Points': 74, 'teleopCount': 232, 'teleopPoints': 232, 'totalCount': 302, 'totalPoints': 302, 'transitionCount': 24, 'transitionPoints': 24, 'uncounted': 1}",0.0,0.0,None,4.0,False,70.0,302.0,232.0,0.0,False
2026arli_qm29,Qm29,Qm,29,Red,frc4764,frc3468,frc7255,17,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 7, 'autoPoints': 7, 'endgameCount': 5, 'endgamePoints': 5, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 3, 'shift3Points': 3, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 10, 'teleopPoints': 10, 'totalCount': 17, 'totalPoints': 17, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,0.0,False,7.0,17.0,10.0,0.0,False
2026arli_qm3,Qm3,Qm,3,Blue,frc6186,frc5437,frc4522,259,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 55, 'autoPoints': 55, 'endgameCount': 68, 'endgamePoints': 68, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 44, 'shift2Points': 44, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 60, 'shift4Points': 60, 'teleopCount': 204, 'teleopPoints': 204, 'totalCount': 259, 'totalPoints': 259, 'transitionCount': 32, 'transitionPoints': 32, 'uncounted': 0}",0.0,0.0,None,4.0,False,55.0,259.0,204.0,0.0,False
2026arli_qm3,Qm3,Qm,3,Red,frc4766,frc9067,frc7483,168,0.0,15.0,Level1,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 34, 'autoPoints': 34, 'endgameCount': 49, 'endgamePoints': 49, 'shift1Count': 35, 'shift1Points': 35, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 35, 'shift3Points': 35, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 119, 'teleopPoints': 119, 'totalCount': 153, 'totalPoints': 153, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,1.0,False,49.0,168.0,119.0,15.0,False
2026arli_qm30,Qm30,Qm,30,Blue,frc127,frc6424,frc9067,124,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 32, 'endgamePoints': 32, 'shift1Count': 30, 'shift1Points': 30, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 39, 'shift3Points': 39, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 102, 'teleopPoints': 102, 'totalCount': 124, 'totalPoints': 124, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 3}",0.0,0.0,None,1.0,False,22.0,124.0,102.0,0.0,False
2026arli_qm30,Qm30,Qm,30,Red,frc6647,frc5472,frc4766,356,0.0,15.0,None,None,Level1,0.0,None,None,None,True,0.0,False,"{'autoCount': 70, 'autoPoints': 70, 'endgameCount': 55, 'endgamePoints': 55, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 115, 'shift2Points': 115, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 83, 'shift4Points': 83, 'teleopCount': 271, 'teleopPoints': 271, 'totalCount': 341, 'totalPoints': 341, 'transitionCount': 18, 'transitionPoints': 18, 'uncounted': 14}",0.0,0.0,None,4.0,False,85.0,356.0,271.0,15.0,False
2026arli_qm31,Qm31,Qm,31,Blue,frc8753,frc3937,frc6186,207,0.0,0.0,None,None,None,10.0,Level1,None,None,True,0.0,False,"{'autoCount': 48, 'autoPoints': 48, 'endgameCount': 50, 'endgamePoints': 50, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 28, 'shift2Points': 28, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 69, 'shift4Points': 69, 'teleopCount': 149, 'teleopPoints': 149, 'totalCount': 197, 'totalPoints': 197, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 1}",0.0,0.0,None,4.0,False,48.0,207.0,159.0,10.0,False
2026arli_qm31,Qm31,Qm,31,Red,frc7483,frc2341,frc2036,35,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 12, 'autoPoints': 12, 'endgameCount': 2, 'endgamePoints': 2, 'shift1Count': 11, 'shift1Points': 11, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 10, 'shift3Points': 10, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 23, 'teleopPoints': 23, 'totalCount': 35, 'totalPoints': 35, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,12.0,35.0,23.0,0.0,False
2026arli_qm32,Qm32,Qm,32,Blue,frc5437,frc11102,frc16,86,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 10, 'autoPoints': 10, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 21, 'shift1Points': 21, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 26, 'shift3Points': 26, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 76, 'teleopPoints': 76, 'totalCount': 86, 'totalPoints': 86, 'transitionCount': 5, 'transitionPoints': 5, 'uncounted': 1}",0.0,0.0,None,0.0,False,10.0,86.0,76.0,0.0,False
2026arli_qm32,Qm32,Qm,32,Red,frc3184,frc4522,frc4499,322,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 25, 'autoPoints': 25, 'endgameCount': 84, 'endgamePoints': 84, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 101, 'shift2Points': 101, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 64, 'shift4Points': 64, 'teleopCount': 297, 'teleopPoints': 297, 'totalCount': 322, 'totalPoints': 322, 'transitionCount': 48, 'transitionPoints': 48, 'uncounted': 6}",0.0,0.0,None,4.0,False,25.0,322.0,297.0,0.0,False
2026arli_qm33,Qm33,Qm,33,Blue,frc7255,frc6647,frc5454,255,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 34, 'autoPoints': 34, 'endgameCount': 51, 'endgamePoints': 51, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 101, 'shift2Points': 101, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 62, 'shift4Points': 62, 'teleopCount': 221, 'teleopPoints': 221, 'totalCount': 255, 'totalPoints': 255, 'transitionCount': 7, 'transitionPoints': 7, 'uncounted': 12}",0.0,0.0,None,4.0,False,34.0,255.0,221.0,0.0,False
2026arli_qm33,Qm33,Qm,33,Red,frc4603,frc9073,frc3468,26,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 14, 'autoPoints': 14, 'endgameCount': 7, 'endgamePoints': 7, 'shift1Count': 2, 'shift1Points': 2, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 12, 'teleopPoints': 12, 'totalCount': 26, 'totalPoints': 26, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 4}",0.0,0.0,None,0.0,False,14.0,26.0,12.0,0.0,False
2026arli_qm34,Qm34,Qm,34,Blue,frc4764,frc4766,frc6424,162,0.0,0.0,None,None,None,10.0,None,Level1,None,True,0.0,False,"{'autoCount': 29, 'autoPoints': 29, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 50, 'shift2Points': 50, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 49, 'shift4Points': 49, 'teleopCount': 123, 'teleopPoints': 123, 'totalCount': 152, 'totalPoints': 152, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",0.0,1.0,None,4.0,False,29.0,162.0,133.0,10.0,False
2026arli_qm34,Qm34,Qm,34,Red,frc1209,frc6186,frc7483,44,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 13, 'autoPoints': 13, 'endgameCount': 8, 'endgamePoints': 8, 'shift1Count': 7, 'shift1Points': 7, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 10, 'shift3Points': 10, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 26, 'teleopPoints': 26, 'totalCount': 39, 'totalPoints': 39, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,0.0,False,13.0,44.0,26.0,0.0,False
2026arli_qm35,Qm35,Qm,35,Blue,frc127,frc16,frc8753,89,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 16, 'autoPoints': 16, 'endgameCount': 25, 'endgamePoints': 25, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 21, 'shift2Points': 21, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 23, 'shift4Points': 23, 'teleopCount': 73, 'teleopPoints': 73, 'totalCount': 89, 'totalPoints': 89, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 2}",0.0,0.0,None,3.0,False,16.0,89.0,73.0,0.0,False
2026arli_qm35,Qm35,Qm,35,Red,frc9067,frc5437,frc11102,40,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 15, 'autoPoints': 15, 'endgameCount': 12, 'endgamePoints': 12, 'shift1Count': 4, 'shift1Points': 4, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 9, 'shift3Points': 9, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 25, 'teleopPoints': 25, 'totalCount': 40, 'totalPoints': 40, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,0.0,False,15.0,40.0,25.0,0.0,False
2026arli_qm36,Qm36,Qm,36,Blue,frc4603,frc3937,frc3184,251,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 44, 'autoPoints': 44, 'endgameCount': 49, 'endgamePoints': 49, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 59, 'shift2Points': 59, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 77, 'shift4Points': 77, 'teleopCount': 207, 'teleopPoints': 207, 'totalCount': 251, 'totalPoints': 251, 'transitionCount': 22, 'transitionPoints': 22, 'uncounted': 4}",0.0,0.0,None,4.0,False,44.0,251.0,207.0,0.0,False
2026arli_qm36,Qm36,Qm,36,Red,frc6647,frc3468,frc9073,200,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 37, 'autoPoints': 37, 'endgameCount': 38, 'endgamePoints': 38, 'shift1Count': 64, 'shift1Points': 64, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 44, 'shift3Points': 44, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 163, 'teleopPoints': 163, 'totalCount': 200, 'totalPoints': 200, 'transitionCount': 17, 'transitionPoints': 17, 'uncounted': 1}",0.0,0.0,None,1.0,False,37.0,200.0,163.0,0.0,False
2026arli_qm37,Qm37,Qm,37,Blue,frc5454,frc1209,frc4499,304,0.0,0.0,None,None,None,0.0,None,None,None,True,15.0,False,"{'autoCount': 31, 'autoPoints': 31, 'endgameCount': 55, 'endgamePoints': 55, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 94, 'shift2Points': 94, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 94, 'shift4Points': 94, 'teleopCount': 258, 'teleopPoints': 258, 'totalCount': 289, 'totalPoints': 289, 'transitionCount': 15, 'transitionPoints': 15, 'uncounted': 4}",0.0,1.0,None,4.0,False,31.0,304.0,258.0,0.0,False
2026arli_qm37,Qm37,Qm,37,Red,frc4522,frc2036,frc4764,220,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 16, 'autoPoints': 16, 'endgameCount': 80, 'endgamePoints': 80, 'shift1Count': 34, 'shift1Points': 34, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 85, 'shift3Points': 85, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 199, 'teleopPoints': 199, 'totalCount': 215, 'totalPoints': 215, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 3}",0.0,3.0,None,1.0,False,16.0,220.0,199.0,0.0,False
2026arli_qm38,Qm38,Qm,38,Blue,frc5472,frc7255,frc11102,128,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 54, 'endgamePoints': 54, 'shift1Count': 23, 'shift1Points': 23, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 29, 'shift3Points': 29, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 106, 'teleopPoints': 106, 'totalCount': 128, 'totalPoints': 128, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,1.0,False,22.0,128.0,106.0,0.0,False
2026arli_qm38,Qm38,Qm,38,Red,frc2341,frc4766,frc16,225,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 89, 'shift2Points': 89, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 71, 'shift4Points': 71, 'teleopCount': 201, 'teleopPoints': 201, 'totalCount': 225, 'totalPoints': 225, 'transitionCount': 17, 'transitionPoints': 17, 'uncounted': 0}",0.0,0.0,None,4.0,False,24.0,225.0,201.0,0.0,False
2026arli_qm39,Qm39,Qm,39,Blue,frc9067,frc3184,frc3468,130,0.0,0.0,None,None,None,0.0,None,None,None,True,15.0,False,"{'autoCount': 15, 'autoPoints': 15, 'endgameCount': 28, 'endgamePoints': 28, 'shift1Count': 31, 'shift1Points': 31, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 39, 'shift3Points': 39, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 100, 'teleopPoints': 100, 'totalCount': 115, 'totalPoints': 115, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,4.0,False,15.0,130.0,100.0,0.0,False
2026arli_qm39,Qm39,Qm,39,Red,frc8753,frc5437,frc6647,92,0.0,0.0,None,None,None,10.0,Level1,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 12, 'endgamePoints': 12, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 38, 'shift2Points': 38, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 11, 'shift4Points': 11, 'teleopCount': 62, 'teleopPoints': 62, 'totalCount': 82, 'totalPoints': 82, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 1}",1.0,0.0,None,0.0,False,20.0,92.0,72.0,10.0,False
2026arli_qm4,Qm4,Qm,4,Blue,frc9073,frc8753,frc5472,98,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 32, 'autoPoints': 32, 'endgameCount': 19, 'endgamePoints': 19, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 21, 'shift2Points': 21, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 26, 'shift4Points': 26, 'teleopCount': 66, 'teleopPoints': 66, 'totalCount': 98, 'totalPoints': 98, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 4}",0.0,0.0,None,3.0,False,32.0,98.0,66.0,0.0,False
2026arli_qm4,Qm4,Qm,4,Red,frc2036,frc4764,frc11102,58,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 9, 'autoPoints': 9, 'endgameCount': 25, 'endgamePoints': 25, 'shift1Count': 10, 'shift1Points': 10, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 14, 'shift3Points': 14, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 49, 'teleopPoints': 49, 'totalCount': 58, 'totalPoints': 58, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 3}",0.0,0.0,None,0.0,False,9.0,58.0,49.0,0.0,False
2026arli_qm40,Qm40,Qm,40,Blue,frc7483,frc4764,frc4603,52,0.0,15.0,None,Level1,None,10.0,None,Level1,None,False,0.0,False,"{'autoCount': 7, 'autoPoints': 7, 'endgameCount': 4, 'endgamePoints': 4, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 5, 'shift2Points': 5, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 9, 'shift4Points': 9, 'teleopCount': 20, 'teleopPoints': 20, 'totalCount': 27, 'totalPoints': 27, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 1}",0.0,0.0,None,0.0,False,22.0,52.0,30.0,25.0,False
2026arli_qm40,Qm40,Qm,40,Red,frc4522,frc6424,frc3937,325,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 3, 'autoPoints': 3, 'endgameCount': 101, 'endgamePoints': 101, 'shift1Count': 97, 'shift1Points': 97, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 109, 'shift3Points': 109, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 322, 'teleopPoints': 322, 'totalCount': 325, 'totalPoints': 325, 'transitionCount': 15, 'transitionPoints': 15, 'uncounted': 0}",0.0,0.0,None,4.0,False,3.0,325.0,322.0,0.0,False
2026arli_qm41,Qm41,Qm,41,Blue,frc5454,frc2036,frc6186,97,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 17, 'autoPoints': 17, 'endgameCount': 27, 'endgamePoints': 27, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 23, 'shift2Points': 23, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 30, 'shift4Points': 30, 'teleopCount': 80, 'teleopPoints': 80, 'totalCount': 97, 'totalPoints': 97, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",0.0,0.0,None,3.0,False,17.0,97.0,80.0,0.0,False
2026arli_qm41,Qm41,Qm,41,Red,frc2341,frc127,frc9073,84,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 14, 'autoPoints': 14, 'endgameCount': 35, 'endgamePoints': 35, 'shift1Count': 14, 'shift1Points': 14, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 19, 'shift3Points': 19, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 70, 'teleopPoints': 70, 'totalCount': 84, 'totalPoints': 84, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 1}",0.0,0.0,None,0.0,False,14.0,84.0,70.0,0.0,False
2026arli_qm42,Qm42,Qm,42,Blue,frc5472,frc3184,frc1209,189,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 51, 'endgamePoints': 51, 'shift1Count': 45, 'shift1Points': 45, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 63, 'shift3Points': 63, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 159, 'teleopPoints': 159, 'totalCount': 189, 'totalPoints': 189, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",1.0,0.0,None,1.0,False,30.0,189.0,159.0,0.0,False
2026arli_qm42,Qm42,Qm,42,Red,frc7255,frc4499,frc8753,336,0.0,0.0,None,None,None,0.0,None,None,None,True,15.0,False,"{'autoCount': 52, 'autoPoints': 52, 'endgameCount': 98, 'endgamePoints': 98, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 111, 'shift2Points': 111, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 40, 'shift4Points': 40, 'teleopCount': 269, 'teleopPoints': 269, 'totalCount': 321, 'totalPoints': 321, 'transitionCount': 20, 'transitionPoints': 20, 'uncounted': 3}",0.0,0.0,None,4.0,False,52.0,336.0,269.0,0.0,False
2026arli_qm43,Qm43,Qm,43,Blue,frc6424,frc7483,frc16,182,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 39, 'endgamePoints': 39, 'shift1Count': 51, 'shift1Points': 51, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 59, 'shift3Points': 59, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 162, 'teleopPoints': 162, 'totalCount': 182, 'totalPoints': 182, 'transitionCount': 13, 'transitionPoints': 13, 'uncounted': 3}",0.0,0.0,None,4.0,False,20.0,182.0,162.0,0.0,False
2026arli_qm43,Qm43,Qm,43,Red,frc11102,frc4764,frc6647,61,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 21, 'autoPoints': 21, 'endgameCount': 6, 'endgamePoints': 6, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 11, 'shift2Points': 11, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 5, 'shift4Points': 5, 'teleopCount': 40, 'teleopPoints': 40, 'totalCount': 61, 'totalPoints': 61, 'transitionCount': 18, 'transitionPoints': 18, 'uncounted': 0}",0.0,0.0,None,0.0,False,21.0,61.0,40.0,0.0,False
2026arli_qm44,Qm44,Qm,44,Blue,frc5454,frc4522,frc9073,293,0.0,0.0,None,None,None,0.0,None,None,None,True,15.0,False,"{'autoCount': 41, 'autoPoints': 41, 'endgameCount': 96, 'endgamePoints': 96, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 90, 'shift2Points': 90, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 24, 'shift4Points': 24, 'teleopCount': 237, 'teleopPoints': 237, 'totalCount': 278, 'totalPoints': 278, 'transitionCount': 27, 'transitionPoints': 27, 'uncounted': 0}",0.0,0.0,None,4.0,False,41.0,293.0,237.0,0.0,False
2026arli_qm44,Qm44,Qm,44,Red,frc6186,frc4766,frc4603,130,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 25, 'autoPoints': 25, 'endgameCount': 56, 'endgamePoints': 56, 'shift1Count': 25, 'shift1Points': 25, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 24, 'shift3Points': 24, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 105, 'teleopPoints': 105, 'totalCount': 130, 'totalPoints': 130, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",1.0,0.0,None,1.0,False,25.0,130.0,105.0,0.0,False
2026arli_qm45,Qm45,Qm,45,Blue,frc5437,frc5472,frc127,120,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 17, 'endgamePoints': 17, 'shift1Count': 36, 'shift1Points': 36, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 37, 'shift3Points': 37, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 90, 'teleopPoints': 90, 'totalCount': 120, 'totalPoints': 120, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,1.0,False,30.0,120.0,90.0,0.0,False
2026arli_qm45,Qm45,Qm,45,Red,frc3937,frc7255,frc2341,184,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 44, 'autoPoints': 44, 'endgameCount': 41, 'endgamePoints': 41, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 49, 'shift2Points': 49, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 42, 'shift4Points': 42, 'teleopCount': 140, 'teleopPoints': 140, 'totalCount': 184, 'totalPoints': 184, 'transitionCount': 8, 'transitionPoints': 8, 'uncounted': 0}",0.0,0.0,None,4.0,False,44.0,184.0,140.0,0.0,False
